Kyivska;VYSHHORODSKYI;Huta-mezhyhirska;07352
Ivano-Frankivska;IVANO-FRANKIVSKYI;Pidpechery;77441
Kyivska;BILOTSERKIVSKYI;Sharky;09638
Lvivska;LVIVSKYI;Blyshchyvody;80360
Kyivska;OBUKHIVSKYI;Vladyslavka;08842
Zaporizka;POLOHIVSKYI;Shevchenkove;71740
Dnipropetrovska;KAMIANSKYI;Kamianske;51915
Zhytomyrska;ZHYTOMYRSKYI;Potiivka;12225
Zhytomyrska;KOROSTENSKYI;Irshansk;12110
Lvivska;SAMBIRSKYI;Berezhnytsia;81480
Luhanska;STAROBILSKYI;Bilolutsk;92322
Vinnytska;TULCHYNSKYI;Rakhny-Lisovi;23536
Ivano-Frankivska;IVANO-FRANKIVSKYI;Kolodiiv;77152
Vinnytska;KHMILNYTSKYI;Lelitka;22000
Zhytomyrska;KOROSTENSKYI;Lypnyky;11320
Zhytomyrska;KOROSTENSKYI;Luhyny;11301
Donetska;KRAMATORSKYI;Kostiantynivka;85110
Kyivska;OBUKHIVSKYI;Zastuhna;08715
Ivano-Frankivska;KALUSKYI;Trostianets;77512
Lvivska;STRYISKYI;Pyla;82482
Ivano-Frankivska;KALUSKYI;Dolyna;77504
Dnipropetrovska;NIKOPOLSKYI;Vyshchetarasivka;53563
Ivano-Frankivska;KALUSKYI;Ilemnia;77650
Kyivska;BILOTSERKIVSKYI;Sofiika;09732
Zhytomyrska;ZVIAHELSKYI;Hulsk;11782
Zhytomyrska;KOROSTENSKYI;Kyshyn;11040
Zaporizka;BERDIANSKYI;Dovbyne;71130
Zhytomyrska;ZHYTOMYRSKYI;Zhytomyr;10028
Lvivska;STRYISKYI;Demianka-Lisna;81730
Donetska;POKROVSKYI;Myrnohrad;85323
Zaporizka;POLOHIVSKYI;Novoukrainka;71001
Dnipropetrovska;SYNELNYKIVSKYI;Pidhavrylivka;53614
Zaporizka;MELITOPOLSKYI;Piskoshyne;72214
Vinnytska;TULCHYNSKYI;Kolodenka;24240
Lvivska;SHEPTYTSKYI;Khlivchany;80070
Volynska;VOLODYMYRSKYI;Novovolynsk;45401
Luhanska;SHCHASTYNSKYI;Stanychno-Luhanske;93602
Vinnytska;MOHYLIV-PODILSKYI;Yaryshiv;24024
Kyivska;FASTIVSKYI;Kriachky;08606
Volynska;KAMIN-KASHYRSKYI;Vyderta;44520
Donetska;BAKHMUTSKYI;Blahodatne;84511
Kyivska;OBUKHIVSKYI;Kremenyshche;08162
Vinnytska;ZHMERYNSKYI;Chemerysy-Barski;23000
Lvivska;LVIVSKYI;Lviv;79071
Kyivska;BILOTSERKIVSKYI;Mytaivka;09732
Kyiv;Kyiv;Kyiv;02064
Kyivska;FASTIVSKYI;Hlevakha;08631
Kyivska;OBUKHIVSKYI;Stavy;09245
Volynska;KOVELSKYI;Lukiv;44810
Dnipropetrovska;DNIPROVSKYI;Solone;52400
Kyiv;Kyiv;Kyiv;03193
Ivano-Frankivska;KOLOMYISKYI;Hrushiv;78215
Zaporizka;BERDIANSKYI;Kalynivka;72121
Zakarpatska;TIACHIVSKYI;Vilkhivtsi;90542
Kyivska;BILOTSERKIVSKYI;Besidka;09444
Luhanska;STAROBILSKYI;Kalmykivka;92711
Vinnytska;MOHYLIV-PODILSKYI;Klembivka;24532
Luhanska;SVATIVSKYI;Dzherelne;92112
Zakarpatska;MUKACHIVSKYI;Chynadiiovo;89640
Kyivska;BROVARSKYI;Pasichna;07501
Vinnytska;HAISYNSKYI;Olhopil;24830
Kirovohradska;OLEKSANDRIISKYI;Oleksandriia;28009
Lvivska;SAMBIRSKYI;Sambir;81402
Donetska;POKROVSKYI;Vodianske;85040
Zaporizka;VASYLIVSKYI;Luhove;71601
Zhytomyrska;KOROSTENSKYI;Korosten;11503
Kyiv;Kyiv;Kyiv;04204
Vinnytska;ZHMERYNSKYI;Travneve;23160
Donetska;KRAMATORSKYI;Kramatorsk;84301
Vinnytska;HAISYNSKYI;Piatkivka;24415
Ivano-Frankivska;KALUSKYI;Shevchenkove;77556
Lvivska;SAMBIRSKYI;Nove Misto;82022
Zaporizka;POLOHIVSKYI;Shcherbaky;70504
Lvivska;LVIVSKYI;Malyi;80318
Ivano-Frankivska;VERKHOVYNSKYI;Perekhresne;78716
Kirovohradska;NOVOUKRAINSKYI;Dobrovelychkivka;27000
Zakarpatska;TIACHIVSKYI;Vyshnii Dubovets;90531
Zaporizka;MELITOPOLSKYI;Voskhod;72222
Vinnytska;VINNYTSKYI;Bruslynivka;22336
Lvivska;LVIVSKYI;Volia-Vysotska;80350
Dnipropetrovska;SYNELNYKIVSKYI;Ivanivske;52630
Zakarpatska;TIACHIVSKYI;Kryva;90563
Donetska;BAKHMUTSKYI;Bakhmut;84502
Luhanska;STAROBILSKYI;Khvorostianivka;92752
Ivano-Frankivska;IVANO-FRANKIVSKYI;Hlyboke;77720
Ivano-Frankivska;KALUSKYI;Dolyna;77503
Kirovohradska;NOVOUKRAINSKYI;Novooleksandrivka;26225
Luhanska;SIVERSKODONETSKYI;SIVERSKODONETSK;93412
Kirovohradska;KROPYVNYTSKYI;Kropyvnytskyi;25009
Volynska;KOVELSKYI;Kovel;45004
Vinnytska;TULCHYNSKYI;Antonivka;24213
Lvivska;SAMBIRSKYI;Mala Volosianka;82522
Zaporizka;MELITOPOLSKYI;Voloshkove;72342
Vinnytska;VINNYTSKYI;Vinnytsia;21015
Mykolaivska;VOZNESENSKYI;Domanivka;56401
Donetska;MARIUPOLSKYI;Mariupol;87529
Ivano-Frankivska;NADVIRNIANSKYI;Bytkiv;78430
Donetska;MARIUPOLSKYI;Manhush;87400
Ivano-Frankivska;KALUSKYI;Velyka Turia;77510
Kyiv;Kyiv;Kyiv;03041
Kyivska;FASTIVSKYI;Novosilky;08070
Vinnytska;VINNYTSKYI;Ivcha;22332
Zaporizka;MELITOPOLSKYI;Ukrainske;72342
Dnipropetrovska;DNIPROVSKYI;Dnipro;49011
Vinnytska;KHMILNYTSKYI;Khmilnyk;22000
Donetska;BAKHMUTSKYI;Bakhmut;84510
Dnipropetrovska;KAMIANSKYI;Piatykhatky;52100
Mykolaivska;PERVOMAISKYI;Kryve Ozero;55101
Zakarpatska;RAKHIVSKYI;Lazeshchyna;90633
Zaporizka;VASYLIVSKYI;Velyka Bilozerka;71402
Donetska;POKROVSKYI;Ptyche;85400
Lvivska;YAVORIVSKYI;Zhornyska;81083
Ivano-Frankivska;KOLOMYISKYI;Sadzhavka;78453
Ivano-Frankivska;IVANO-FRANKIVSKYI;Ivano-Frankivsk;76002
Donetska;POKROVSKYI;Lisivka;85400
Volynska;KAMIN-KASHYRSKYI;Zaliznytsia;44253
Dnipropetrovska;PAVLOHRADSKYI;Bohdanivka;51464
Kyiv;Kyiv;Kyiv;04112
Lvivska;SAMBIRSKYI;Katyna;82062
Volynska;VOLODYMYRSKYI;Pryvitne;45543
Lvivska;SAMBIRSKYI;Berestiany;81422
Vinnytska;ZHMERYNSKYI;Bar;23007
Lvivska;LVIVSKYI;Lviv;79014
Vinnytska;ZHMERYNSKYI;Penkivka;23521
Donetska;POKROVSKYI;Novopavlivka;85301
Lvivska;SHEPTYTSKYI;Perespa;80080
Donetska;POKROVSKYI;Petrivka;85400
Zakarpatska;TIACHIVSKYI;Solotvyno;90575
Donetska;KRAMATORSKYI;Illinivka;85143
Ivano-Frankivska;KALUSKYI;Tsineva;77640
Kyivska;BUCHANSKYI;Lozovyk;08014
Lvivska;LVIVSKYI;Pomlyniv;80318
Dnipropetrovska;KAMIANSKYI;Kamianske;51927
Luhanska;SIVERSKODONETSKYI;Myrna Dolyna;93321
Lvivska;SHEPTYTSKYI;Borove;80074
Zaporizka;POLOHIVSKYI;Myrne;71725
Lvivska;LVIVSKYI;Viliavche;81220
Vinnytska;KHMILNYTSKYI;Velykyi Mytnyk;22060
Mykolaivska;VOZNESENSKYI;Bratske;55401
Ivano-Frankivska;KALUSKYI;Piilo;77344
Zakarpatska;KHUSTSKYI;Bereznyky;89335
Vinnytska;VINNYTSKYI;Vinnytsia;21016
Lvivska;YAVORIVSKYI;Stadnyky;81053
Zaporizka;POLOHIVSKYI;Truzhenka;71030
Lvivska;LVIVSKYI;Zavadiv;80375
Luhanska;SHCHASTYNSKYI;Mykhailiuky;93524
Dnipropetrovska;KAMIANSKYI;Kamianske;51917
Lvivska;LVIVSKYI;Buchaly;81560
Kyiv;Kyiv;Kyiv;02217
Zhytomyrska;ZHYTOMYRSKYI;Sinhury;12444
Kyivska;BUCHANSKYI;Irpin;08205
Volynska;LUTSKYI;Lutsk;43002
Vinnytska;VINNYTSKYI;Yakymivka;22622
Vinnytska;VINNYTSKYI;Vinnytsia;21010
Kyivska;BILOTSERKIVSKYI;Shkarivka;09103
Zaporizka;VASYLIVSKYI;Zavitne;72012
Donetska;KRAMATORSKYI;Kramatorsk;84330
Kyivska;BORYSPILSKYI;Stovpiahy;08436
Dnipropetrovska;DNIPROVSKYI;Dnipro;49005
Zakarpatska;UZHHORODSKYI;Chop;89502
Lvivska;LVIVSKYI;Peremozhne;81561
Zaporizka;VASYLIVSKYI;Mala Bilozerka;71670
Vinnytska;TULCHYNSKYI;Velyka Rusava;24210
Kyivska;BUCHANSKYI;Severynivka;08033
Zaporizka;BERDIANSKYI;Nelhivka;72120
Volynska;KOVELSKYI;Kusnyshcha;44326
Lvivska;SHEPTYTSKYI;Sokal;80002
Zaporizka;POLOHIVSKYI;Yehorivka;70545
Vinnytska;TULCHYNSKYI;Klenove;23614
Dnipropetrovska;KRYVORIZKYI;Kryvyi Rih;50083
Ivano-Frankivska;KOSIVSKYI;Smodna;78601
Kyivska;BORYSPILSKYI;Vyshenky;08341
Ivano-Frankivska;IVANO-FRANKIVSKYI;Ostrynia;78011
Volynska;KOVELSKYI;Kotsiury;44301
Donetska;POKROVSKYI;Kreminna Balka;85400
Lvivska;SHEPTYTSKYI;Lopatyn;80261
Donetska;MARIUPOLSKYI;Mariupol;87505
Lvivska;SHEPTYTSKYI;Sokal;80001
Luhanska;SIVERSKODONETSKYI;Lysychansk;93113
Ivano-Frankivska;KALUSKYI;Kryva;77623
Zhytomyrska;BERDYCHIVSKYI;Berdychiv;13304
Zhytomyrska;KOROSTENSKYI;Korosten;11505
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69068
Dnipropetrovska;PAVLOHRADSKYI;Pavlohrad;51412
Kyivska;BILOTSERKIVSKYI;Losiatyn;08667
Kyivska;BILOTSERKIVSKYI;Mala Skvyrka;09154
Lvivska;ZOLOCHIVSKYI;Mala Vilshanka;80730
Lvivska;STRYISKYI;Hirske;81625
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69065
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69076
Zhytomyrska;ZHYTOMYRSKYI;Zhytomyr;10010
Zaporizka;POLOHIVSKYI;Novomykolaivka;71771
Dnipropetrovska;SYNELNYKIVSKYI;Bohuslavka;52523
Zaporizka;BERDIANSKYI;Zamistia;71241
Luhanska;SIVERSKODONETSKYI;SIVERSKODONETSK;93401
Luhanska;STAROBILSKYI;Vesele;92733
Volynska;VOLODYMYRSKYI;Novovolynsk;45403
Zaporizka;ZAPORIZKYI;Prydorozhnie;70150
Dnipropetrovska;PAVLOHRADSKYI;Chervona Nyva;51473
Zaporizka;POLOHIVSKYI;Nove;71724
Zhytomyrska;ZHYTOMYRSKYI;Novoivnytske;13419
Kyiv;Kyiv;Kyiv;02122
Zakarpatska;UZHHORODSKYI;Serednie;89452
Dnipropetrovska;KRYVORIZKYI;Shyroka Dacha;50102
Lvivska;STRYISKYI;Holobutiv;82433
Donetska;POKROVSKYI;Sukhyi Yar;85400
Dnipropetrovska;KAMIANSKYI;Myshuryn Rih;51610
Kirovohradska;OLEKSANDRIISKYI;Svitlovodsk;27507
Dnipropetrovska;KRYVORIZKYI;Kryvyi Rih;50069
Donetska;KRAMATORSKYI;Rubtsi;84411
Luhanska;SIVERSKODONETSKYI;Zolotarivka;93312
Lvivska;SAMBIRSKYI;Volia-Baranetska;81422
Lvivska;SAMBIRSKYI;Strilkovychi;81460
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54008
Ivano-Frankivska;KOLOMYISKYI;Kolomyia;78204
Kyivska;BORYSPILSKYI;Martusivka;08343
Kyivska;OBUKHIVSKYI;Staiky;09210
Donetska;BAKHMUTSKYI;Siversk;84522
Donetska;BAKHMUTSKYI;Platonivka;84522
Kyiv;Kyiv;Kyiv;04070
Kyivska;BUCHANSKYI;Kriukivshchyna;08136
Zhytomyrska;KOROSTENSKYI;Yiurivka;11604
Lvivska;DROHOBYTSKYI;Drohobych;82111
Zaporizka;MELITOPOLSKYI;Druzhba;72541
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69061
Zaporizka;VASYLIVSKYI;Mykhailivka;72001
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54038
Ivano-Frankivska;NADVIRNIANSKYI;Vorokhta;78595
Kyivska;BILOTSERKIVSKYI;Mazepyntsi;09130
Vinnytska;KHMILNYTSKYI;Tytusivka;22102
Volynska;LUTSKYI;Khromiakiv;45263
Kyiv;Kyiv;Kyiv;03028
Zaporizka;BERDIANSKYI;Berestove;71130
Kyivska;BORYSPILSKYI;Vesele;08436
Kyivska;BROVARSKYI;Baryshivka;07502
Lvivska;STRYISKYI;Korolivka;81740
Zhytomyrska;ZHYTOMYRSKYI;Zhytomyr;10014
Kirovohradska;KROPYVNYTSKYI;Kropyvnytskyi;25010
Zaporizka;MELITOPOLSKYI;Novodanylivka;72520
Volynska;VOLODYMYRSKYI;Rusiv;44731
Kyivska;OBUKHIVSKYI;Kruhlyk;08162
Lvivska;YAVORIVSKYI;Lis;81050
Kirovohradska;KROPYVNYTSKYI;Kropyvnytskyi;25020
Vinnytska;ZHMERYNSKYI;Voinashivka;23007
Zaporizka;BERDIANSKYI;Komyshuvatka;72104
Kyiv;Kyiv;Kyiv;04202
Vinnytska;TULCHYNSKYI;Hariachkivka;24622
Luhanska;SVATIVSKYI;Pokrovske;92135
Donetska;KRAMATORSKYI;Berestok;85107
Kyivska;VYSHHORODSKYI;Sukachi;07205
Ivano-Frankivska;KOLOMYISKYI;Dubky;78130
Lvivska;SHEPTYTSKYI;Oplitsko;80256
Lvivska;LVIVSKYI;Lviv;79035
Kyivska;BORYSPILSKYI;Prystromy;08410
Donetska;POKROVSKYI;Voznesenka;85400
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69104
Volynska;KOVELSKYI;Vyten;44111
Vinnytska;VINNYTSKYI;Vinnytsia;21002
Dnipropetrovska;KRYVORIZKYI;Kryvyi Rih;50029
Zaporizka;VASYLIVSKYI;Rozdol;72012
Kyiv;Kyiv;Kyiv;01011
Zaporizka;VASYLIVSKYI;Stepove;71731
Kyivska;FASTIVSKYI;Fastiv;08502
Donetska;POKROVSKYI;Vovchenka;85400
Luhanska;SHCHASTYNSKYI;Sotenne;93612
Lvivska;SHEPTYTSKYI;Potorytsia;80038
Kirovohradska;NOVOUKRAINSKYI;Pomichna;27030
Kyiv;Kyiv;Kyiv;02149
Kyivska;BORYSPILSKYI;Boryspil;08302
Zakarpatska;KHUSTSKYI;Keretsky;89334
Vinnytska;HAISYNSKYI;Yalanets;24460
Lvivska;SAMBIRSKYI;Bachyna;82080
Ivano-Frankivska;KALUSKYI;Kniazholuka;77540
Ivano-Frankivska;IVANO-FRANKIVSKYI;Hannusivka;77430
Lvivska;ZOLOCHIVSKYI;Kosarshchyna;80640
Kirovohradska;OLEKSANDRIISKYI;Morozivka;27428
Kyivska;BORYSPILSKYI;Letsky;08451
Kirovohradska;KROPYVNYTSKYI;Kropyvnytskyi;25011
Volynska;KOVELSKYI;Holovyshche;44113
Zaporizka;MELITOPOLSKYI;Krasavych;72231
Vinnytska;TULCHYNSKYI;Hannopil;23655
Kyiv;Kyiv;Kyiv;01133
Kyiv;Kyiv;Kyiv;04053
Kyivska;BORYSPILSKYI;Perehudy;08371
Ivano-Frankivska;IVANO-FRANKIVSKYI;Lastivtsi;77763
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69003
Zhytomyrska;KOROSTENSKYI;Lopatychi;11034
Vinnytska;ZHMERYNSKYI;Bar;23000
Lvivska;YAVORIVSKYI;Zahorby;81310
Dnipropetrovska;SAMARIVSKYI;ZARICHNE;51270
Lvivska;STRYISKYI;Kolodnytsia;82434
Kyivska;BUCHANSKYI;Lisne;08122
Kyivska;BORYSPILSKYI;Yerkivtsi;08430
Dnipropetrovska;SYNELNYKIVSKYI;Kalynivske;52500
Lvivska;SAMBIRSKYI;Peredilnytsia;82022
Lvivska;SHEPTYTSKYI;Ostriv;80051
Kirovohradska;HOLOVANIVSKYI;Khashchuvate;26331
Zaporizka;MELITOPOLSKYI;Andriivka;72550
Lvivska;LVIVSKYI;Obroshyne;81115
Kyivska;BILOTSERKIVSKYI;Medvyn;09751
Zaporizka;VASYLIVSKYI;Yasna Poliana;71660
Volynska;KOVELSKYI;Zghorany;44313
Vinnytska;VINNYTSKYI;Vinnytsia;21050
Donetska;POKROVSKYI;PIVNICHNE;85400
Kyivska;BUCHANSKYI;Tarasivshchyna;07334
Dnipropetrovska;DNIPROVSKYI;Dnipro;49014
Kyiv;Kyiv;Kyiv;02140
Volynska;LUTSKYI;Lypyny;43024
Lvivska;STRYISKYI;Rozvadiv;81634
Kyiv;Kyiv;Kyiv;02094
Zaporizka;POLOHIVSKYI;Polohy;70605
Kyivska;BILOTSERKIVSKYI;Zapruddia;09620
Kyivska;BILOTSERKIVSKYI;Stavyshche;09401
Lvivska;LVIVSKYI;Lviv;79029
Dnipropetrovska;KRYVORIZKYI;Kryvyi Rih;50103
Zaporizka;MELITOPOLSKYI;Semenivka;72355
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69007
Zakarpatska;KHUSTSKYI;Zolotarovo;90441
Kyivska;BUCHANSKYI;Kodra;08010
Lvivska;ZOLOCHIVSKYI;Kovpyn Stavok;80640
Kyivska;BROVARSKYI;Berezan;07543
Kyivska;BORYSPILSKYI;Ivankiv;08335
Ivano-Frankivska;NADVIRNIANSKYI;Mykulychyn;78590
Donetska;POKROVSKYI;Verkhnotoretske;85400
Lvivska;STRYISKYI;Duliby;82434
Kyivska;BILOTSERKIVSKYI;Krasnohorodka;09732
Donetska;POKROVSKYI;Umanske;85400
Vinnytska;KHMILNYTSKYI;Makhnivka;22133
Zaporizka;VASYLIVSKYI;Novovodiane;71322
Zhytomyrska;ZHYTOMYRSKYI;Myropil;13033
Volynska;VOLODYMYRSKYI;Zaluzhzhia;44731
Dnipropetrovska;DNIPROVSKYI;Slobozhanske;52001
Zaporizka;BERDIANSKYI;Berdiansk;71118
Lvivska;YAVORIVSKYI;Stradch;81070
Ivano-Frankivska;IVANO-FRANKIVSKYI;Vodnyky;77172
Ivano-Frankivska;NADVIRNIANSKYI;Voronenko;78592
Vinnytska;KHMILNYTSKYI;Koziatyn;22100
Lvivska;YAVORIVSKYI;Volia Dobrostanska;81091
Lvivska;LVIVSKYI;Shabelnia;80316
Zaporizka;MELITOPOLSKYI;CHEKHOHRAD;72370
Donetska;VOLNOVASKYI;Volnovakha;85701
Donetska;MARIUPOLSKYI;Pokrovske;87521
Zaporizka;POLOHIVSKYI;Blahovishchenka;71050
Dnipropetrovska;SYNELNYKIVSKYI;Bohynivka;52705
Kyivska;OBUKHIVSKYI;Pereselennia;09246
Volynska;KAMIN-KASHYRSKYI;Pnivne;44531
Donetska;POKROVSKYI;Bilozerske;85013
Kyivska;BROVARSKYI;Mykhailivka;07434
Volynska;KAMIN-KASHYRSKYI;Voiehoshcha;44534
Kyiv;Kyiv;Kyiv;03126
Zaporizka;MELITOPOLSKYI;Heorhiivka;72444
Ivano-Frankivska;KOLOMYISKYI;Zapruttia;78301
Kirovohradska;NOVOUKRAINSKYI;Rivne;27160
Donetska;KRAMATORSKYI;Bilenke;84306
Lvivska;LVIVSKYI;Perehnoiv;80720
Lvivska;SHEPTYTSKYI;Matiashi;80411
Kyivska;VYSHHORODSKYI;Horodeshchyna;07053
Luhanska;SIVERSKODONETSKYI;SIVERSKODONETSK;93402
Kyivska;BROVARSKYI;Litky;07411
Dnipropetrovska;KRYVORIZKYI;Kolomiitseve;53003
Zaporizka;BERDIANSKYI;Kalaitanivka;71133
Zakarpatska;KHUSTSKYI;Sokyrnytsia;90450
Zakarpatska;BEREHIVSKYI;Verbovets;90322
Luhanska;SIVERSKODONETSKYI;Lysychansk;93100
Zhytomyrska;ZHYTOMYRSKYI;Novohuivynske;12441
Vinnytska;VINNYTSKYI;Vinnytsia;21034
Lvivska;LVIVSKYI;Pidiarkiv;81214
Kyiv;Kyiv;Kyiv;01601
Kyivska;FASTIVSKYI;Velyka Ofirna;08523
Kyiv;Kyiv;Kyiv;04073
Donetska;POKROVSKYI;Bilytske;85043
Kyivska;BROVARSKYI;Malyi Krupil;07620
Zaporizka;BERDIANSKYI;Novopavlivka;72152
Lvivska;STRYISKYI;Velyki Didushychi;82484
Dnipropetrovska;NIKOPOLSKYI;Marhanets;53407
Luhanska;STAROBILSKYI;Milove;92500
Zaporizka;BERDIANSKYI;Obitochne;71231
Dnipropetrovska;KAMIANSKYI;Kovalivka;52350
Lvivska;DROHOBYTSKYI;Drohobych;82102
Lvivska;LVIVSKYI;Pustomyty;81100
Dnipropetrovska;PAVLOHRADSKYI;Pavlohrad;51413
Zaporizka;ZAPORIZKYI;Novomykhailivske;70042
Zakarpatska;KHUSTSKYI;Maidan;90024
Zaporizka;MELITOPOLSKYI;Melitopol;72306
Lvivska;LVIVSKYI;Katerynychi;81562
Luhanska;SVATIVSKYI;Bilokurakyne;92202
Ivano-Frankivska;NADVIRNIANSKYI;Maksymets;78433
Donetska;POKROVSKYI;Illinka;85400
Ivano-Frankivska;KALUSKYI;Tuzhyliv;77346
Zaporizka;BERDIANSKYI;Ivanivka;71143
Ivano-Frankivska;IVANO-FRANKIVSKYI;Ivano-Frankivsk;76005
Lvivska;LVIVSKYI;Lviv;79066
Zaporizka;BERDIANSKYI;Petrivka;72123
Kirovohradska;HOLOVANIVSKYI;Shamraieve;26452
Zaporizka;MELITOPOLSKYI;Tavriia;72242
Dnipropetrovska;KAMIANSKYI;Kamianske;51928
Vinnytska;TULCHYNSKYI;Kynashiv;23607
Kyiv;Kyiv;Kyiv;04200
Dnipropetrovska;KRYVORIZKYI;Zolota Poliana;53042
Lvivska;STRYISKYI;Stryi;82405
Vinnytska;HAISYNSKYI;Bubnivka;23744
Donetska;VOLNOVASKYI;Stepne;85665
Lvivska;LVIVSKYI;Orishkivtsi;81714
Dnipropetrovska;NIKOPOLSKYI;Marhanets;53408
Vinnytska;MOHYLIV-PODILSKYI;Velyka Kisnytsia;24546
Kyivska;BILOTSERKIVSKYI;Heisykha;09441
Lvivska;LVIVSKYI;Lviv;79047
Lvivska;SHEPTYTSKYI;Silets;80086
Donetska;VOLNOVASKYI;Volnovakha;85700
Lvivska;STRYISKYI;Hrabovets;82404
Kyiv;Kyiv;Kyiv;03069
Lvivska;SAMBIRSKYI;Pohirtsi;81445
Donetska;POKROVSKYI;Novoselivka Persha;85400
Zaporizka;MELITOPOLSKYI;Mala Ternivka;72560
Kyivska;BILOTSERKIVSKYI;Tomylivka;09172
Zakarpatska;BEREHIVSKYI;Chornyi Potik;90322
Luhanska;SVATIVSKYI;KRYNYCHKY;92112
Donetska;KRAMATORSKYI;Sloviansk;84105
Kyivska;OBUKHIVSKYI;Huli;08842
Ivano-Frankivska;IVANO-FRANKIVSKYI;Ivano-Frankivsk;76015
Dnipropetrovska;DNIPROVSKYI;Vasylivka;52460
Zaporizka;MELITOPOLSKYI;Mala Mykhailivka;72252
Lvivska;LVIVSKYI;Liniia;81714
Lvivska;LVIVSKYI;Komarno;81562
Vinnytska;KHMILNYTSKYI;Zahrebelnia;22445
Vinnytska;KHMILNYTSKYI;Pavlivka;22436
Lvivska;ZOLOCHIVSKYI;Ripniv;80540
Zaporizka;ZAPORIZKYI;Mykolai-Pole;70401
Zaporizka;MELITOPOLSKYI;KALNYSHEVSKE;72354
Ivano-Frankivska;KOSIVSKYI;Mykytyntsi;78633
Kyiv;Kyiv;Kyiv;02163
Kyivska;BUCHANSKYI;Sofiivska Borshchahivka;08157
Zakarpatska;UZHHORODSKYI;Mala Dobron;89464
Luhanska;SHCHASTYNSKYI;Nyzhnoteple;93632
Kyiv;Kyiv;Kyiv;01013
Donetska;KRAMATORSKYI;Kramatorsk;84311
Donetska;MARIUPOLSKYI;Mariupol;87551
Zaporizka;POLOHIVSKYI;Chervonyi Yar;70545
Luhanska;SIVERSKODONETSKYI;Rubizhne;93003
Donetska;BAKHMUTSKYI;Novoselivka;84522
Kyivska;BORYSPILSKYI;Horobiivka;08371
Kyivska;BUCHANSKYI;Fasova;08044
Donetska;POKROVSKYI;Trudove;85400
Dnipropetrovska;NIKOPOLSKYI;Nikopol;53201
Ivano-Frankivska;KOSIVSKYI;Kobaky;78660
Kirovohradska;OLEKSANDRIISKYI;Pavlysh;28110
Zakarpatska;RAKHIVSKYI;Rakhiv;90600
Kirovohradska;OLEKSANDRIISKYI;Snizhkova Balka;27520
Dnipropetrovska;SYNELNYKIVSKYI;SHAKHTARSKE;52803
Ivano-Frankivska;KALUSKYI;Lovahy;77670
Donetska;POKROVSKYI;Kalynove;85400
Zaporizka;POLOHIVSKYI;Novoprokopivka;71721
Vinnytska;TULCHYNSKYI;Zarichne;23624
Kyivska;BILOTSERKIVSKYI;Telizhyntsi;09822
Lvivska;SAMBIRSKYI;Biskovychi;81457
Dnipropetrovska;SAMARIVSKYI;SAMAR;51205
Lvivska;STRYISKYI;Drohovyzh;81632
Dnipropetrovska;SYNELNYKIVSKYI;Bohodarivka;53600
Lvivska;LVIVSKYI;Pykulovychi;81124
Dnipropetrovska;KAMIANSKYI;Kamianske;51918
Kyivska;BROVARSKYI;Rozhivka;07414
Dnipropetrovska;KRYVORIZKYI;VELYKA DOLYNA;53861
Kyiv;Kyiv;Kyiv;04123
Kyivska;OBUKHIVSKYI;Savarka;09710
Kyivska;BUCHANSKYI;Bucha;08294
Ivano-Frankivska;KALUSKYI;Dobrovliany;77360
Kirovohradska;OLEKSANDRIISKYI;Oleksandriia;28000
Zaporizka;BERDIANSKYI;Nyzhnii Tokmak;71230
Dnipropetrovska;SYNELNYKIVSKYI;Zelenyi Hai;52705
Dnipropetrovska;KRYVORIZKYI;Kryvyi Rih;50102
Ivano-Frankivska;KOLOMYISKYI;Illintsi;78351
Donetska;BAKHMUTSKYI;Kodema;84511
Kyiv;Kyiv;Kyiv;02100
Zhytomyrska;BERDYCHIVSKYI;Hryshkivtsi;13337
Lvivska;SHEPTYTSKYI;Prystan;80071
Ivano-Frankivska;IVANO-FRANKIVSKYI;Pidlissia;77450
Kirovohradska;KROPYVNYTSKYI;Bobrynets;27200
Zaporizka;MELITOPOLSKYI;Melitopol;72301
Kirovohradska;OLEKSANDRIISKYI;Hryhorivka;27533
Kyiv;Kyiv;Kyiv;01220
Zakarpatska;UZHHORODSKYI;Uzhhorod;88501
Kyivska;BUCHANSKYI;Rakivka;07351
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69093
Zaporizka;MELITOPOLSKYI;Tashchenak;72384
Volynska;VOLODYMYRSKYI;Khotiachiv;44731
Zaporizka;VASYLIVSKYI;Prymorske;71610
Zhytomyrska;KOROSTENSKYI;Kopyshche;11010
Zakarpatska;RAKHIVSKYI;Chorna Tysa;90632
Lvivska;SAMBIRSKYI;Sambir;81405
Kyivska;BUCHANSKYI;Horenka;08105
Zaporizka;POLOHIVSKYI;PETERSHAHEN;71709
Zhytomyrska;ZHYTOMYRSKYI;Motovylivka;13150
Lvivska;YAVORIVSKYI;Shchyhli;81067
